Tournament,Club,Player,Number,Date,Market_value,Nation,Pos,Position,Age,Min,Goals_scored,Assists,Penalty_Kick_Made,Penalty_Kick_Attempted,Shots_total_not_penalty,Shots_on_target,Yellow_cards,Red_cards,Touches,Tackles,Interceptions,Performance_Blocks,Expected_goals,Expected_non_penalty,Expected_assist_goals,Shot_create_actions,Goal_create_actions,Passes_completed,Passes_attempted,Passes_completion%,Passes_progressive,Passes_successed,Dribbles_attempted,Tackles.1,Tackles_won,Tackles_defensive_1/3,Tackles_middle_1/3,Tackles_attack_1/3,Dribblers_tackeled,Dribblers_challenged,Dribblers_tackeled%,Dribblers_unsucessful,Blocks,Blocks_shots,Blocks_pass,Block_interceptions,Tackled+Interception,Clearances,Errors_lead_opponent_shot,Touches_defensive_pen_area,Touches_defensive_1/3,Touches_middle_1/3,Touches_attack_1/3,Touches_attack_pen_area,Touches_Live,Dribbles_Success,Dribbles_Success%,Dribbles_Miscontrol,Dribbles_Dispossessed,Passes_received,Progressive_passes_received,Passing_distance_total,Progressive_passing_distance,Short_passes_completed,Short_passes_attempted,Short_passes_completion%,Medium_passes_completed,Medium_passes_attempted,Medium_passes_completion%,Long_passes_completed,Long_passes_attempted,Long_passes_completion%,Expected_assists,Passes_lead_shot,Passes_into_1/3,Passes_into_pen_area,Crosses_into_pen_area,Passes_live_ball,Passes_dead_ball,Passes_from_freekicks,Passes_through_balls,Passes_Switches,Passes_crosses,Passes_throw-Ins_taken,Corner_kicks,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Straight,Passes_offside,Passes_blocked
Laliga,Sd Huesca,Álex Gallar,11.0,2022-12-29,800000,es ESP,RM,Midfielder,26,40.36,0.16,0.04,0.04,0.04,1.04,0.36,0.08,0.0,23.6,0.6,0.36,0.36,0.136,0.1039999999999999,0.1159999999999999,1.92,0.16,13.04,18.52,68.108,1.24,0.76,1.84,0.6,0.36,0.24,0.2,0.16,0.32,0.76,25.332,0.44,0.36,0.04,0.32,0.36,0.96,0.2,0.0,0.44,3.64,9.88,10.56,1.24,23.56,0.76,28.668000000000003,1.04,0.88,15.76,2.72,227.72,82.8,6.04,7.56,73.06400000000001,4.44,6.0,71.832,1.76,3.04,51.072,0.092,1.12,1.04,0.68,0.24,15.64,2.68,1.44,0.08,0.28,1.72,0.32,0.92,0.52,0.2,0.0,0.2,0.48
Laliga,Sd Huesca,Juanjo Camacho,10.0,2019-06-11,100000,es ESP,CB,Defender,38,12.333333333333334,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,11.666666666666666,0.3333333333333333,0.0,0.0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.3333333333333333,0.0,4.0,8.0,51.1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.333333333333333,5.333333333333333,4.0,1.6666666666666667,11.666666666666666,0.6666666666666666,66.66666666666667,0.3333333333333333,1.0,5.666666666666667,0.6666666666666666,34.333333333333336,16.333333333333332,3.0,4.666666666666667,74.1,0.3333333333333333,1.3333333333333333,16.666666666666668,0.0,1.0,0.0,0.0666666666666666,0.6666666666666666,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
Laliga,Sd Huesca,Juan Aguilera,5.0,2021-12-27,100000,es ESP,"DM,FW",Midfielder,33,57.333333333333336,0.0,0.0,0.0,0.0,0.5,0.1666666666666666,0.0,0.0,36.16666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0833333333333333,0.0833333333333333,0.0,1.0,0.0,27.666666666666668,31.5,87.75,1.6666666666666667,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.6666666666666666,8.333333333333334,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,0.8333333333333334,5.833333333333333,25.666666666666668,5.0,0.6666666666666666,36.16666666666666,0.1666666666666666,16.666666666666668,0.6666666666666666,0.3333333333333333,25.0,0.3333333333333333,451.0,141.0,15.0,15.5,96.33333333333331,9.666666666666666,11.333333333333334,85.06666666666666,2.333333333333333,3.1666666666666665,69.16666666666667,0.0166666666666666,0.0,2.6666666666666665,0.5,0.3333333333333333,30.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Laliga,Sd Huesca,Damián Musto,23.0,2022-12-29,100000,ar ARG,CM,Midfielder,31,70.25,0.0,0.0,0.0,0.0,0.5416666666666666,0.0833333333333333,0.4583333333333333,0.0,41.79166666666666,2.1666666666666665,1.4166666666666667,1.25,0.0499999999999999,0.0499999999999999,0.0083333333333333,0.9583333333333334,0.0833333333333333,26.08333333333333,32.708333333333336,75.74583333333334,2.0,0.0416666666666666,0.0833333333333333,2.1666666666666665,1.4166666666666667,0.9166666666666666,1.125,0.125,0.6666666666666666,1.375,30.9,0.7083333333333334,1.25,0.4583333333333333,0.7916666666666666,1.4166666666666667,3.583333333333333,2.25,0.0416666666666666,3.333333333333333,12.791666666666666,24.83333333333333,4.333333333333333,0.625,41.79166666666666,0.0416666666666666,4.166666666666667,0.75,0.5,21.0,0.5,465.0833333333333,146.54166666666666,11.625,14.041666666666666,77.07916666666667,9.875,11.375,81.71666666666665,3.125,4.916666666666667,58.9375,0.0,0.3333333333333333,2.6666666666666665,0.0833333333333333,0.0,31.125,1.4166666666666667,1.125,0.0,0.5,0.125,0.2083333333333333,0.0416666666666666,0.0,0.0,0.0,0.1666666666666666,0.5416666666666666
Laliga,Sd Huesca,Adrián Diéguez,4.0,2022-12-29,600000,es ESP,CB,Defender,23,78.93333333333334,0.0,0.0,0.0,0.0,0.2666666666666666,0.0666666666666666,0.5333333333333333,0.0,35.4,1.7333333333333334,1.5333333333333334,0.9333333333333332,0.0066666666666666,0.0066666666666666,0.0,0.4,0.0,18.8,25.066666666666663,76.04,1.1333333333333333,1.0,1.0666666666666669,1.7333333333333334,1.0,1.0666666666666669,0.6,0.0666666666666666,1.0,1.933333333333333,46.66666666666666,0.9333333333333332,0.9333333333333332,0.2666666666666666,0.6666666666666666,1.5333333333333334,3.2666666666666666,4.666666666666667,0.1333333333333333,4.2,18.933333333333334,14.733333333333333,2.333333333333333,0.3333333333333333,35.4,1.0,58.333333333333336,0.7333333333333333,0.2666666666666666,14.666666666666666,0.0666666666666666,354.26666666666665,161.06666666666666,8.8,10.133333333333333,80.85333333333334,7.2,9.333333333333334,72.46666666666667,2.466666666666667,4.933333333333334,41.8,0.0,0.0666666666666666,1.0,0.2,0.0666666666666666,21.53333333333333,3.466666666666667,1.4,0.0666666666666666,0.4666666666666667,0.0666666666666666,2.066666666666667,0.0,0.0,0.0,0.0,0.0666666666666666,0.1333333333333333
Laliga,Sd Huesca,Martín Mantovani,2.0,2022-06-29,50000,ar ARG,CB,Defender,34,74.91304347826087,0.1304347826086956,0.0,0.0,0.0,0.4347826086956521,0.1739130434782608,0.217391304347826,0.0,36.43478260869565,1.173913043478261,1.9130434782608696,0.6086956521739131,0.0565217391304347,0.0565217391304347,0.0043478260869565,0.3043478260869565,0.0434782608695652,20.73913043478261,26.52173913043478,75.02608695652174,1.0434782608695652,0.0869565217391304,0.0869565217391304,1.173913043478261,0.6086956521739131,0.9565217391304348,0.217391304347826,0.0,0.5652173913043478,0.9130434782608696,29.708695652173912,0.3478260869565217,0.6086956521739131,0.391304347826087,0.217391304347826,1.9130434782608696,3.0869565217391304,5.0,0.0,5.739130434782608,22.13043478260869,13.695652173913045,1.0,0.6956521739130435,36.43478260869565,0.0869565217391304,8.695652173913043,0.3043478260869565,0.1739130434782608,15.08695652173913,0.0,384.0434782608696,149.1304347826087,8.521739130434783,9.652173913043478,84.97391304347825,9.652173913043478,12.0,75.23913043478262,2.1739130434782608,4.0,51.29565217391304,0.0,0.0869565217391304,0.8695652173913043,0.0434782608695652,0.0,25.217391304347824,1.3043478260869563,1.0434782608695652,0.0,0.1304347826086956,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.217391304347826
Laliga,Sd Huesca,Roberto Santamaría,13.0,2022-12-29,100000,es ESP,GK,Goal Keeper,33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,32.5,0.0,0.05,0.0,0.0,0.0,0.0,0.35,0.05,15.4,29.4,53.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.6,0.05,25.6,32.25,0.25,0.0,0.0,32.5,0.0,0.0,0.05,0.0,7.45,0.0,754.65,685.25,0.55,0.55,40.0,2.75,2.85,90.835,12.1,25.75,46.875,0.0,0.05,1.5,0.05,0.0,15.35,13.8,5.55,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
Laliga,Real Valladolid,Pablo Muñoz,28.0,2022-12-29,50000,es ESP,LM,Midfielder,19,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,3.0,0.0,0.0,1.0,0.5,3.0,0.0,11.5,7.5,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laliga,Real Valladolid,Borja Fernández,8.0,2019-06-11,100000,es ESP,DM,Midfielder,37,44.26315789473684,0.0,0.0,0.0,0.0,0.2631578947368421,0.0526315789473684,0.1578947368421052,0.0,25.21052631578948,0.8947368421052632,0.7368421052631579,0.7368421052631579,0.0105263157894736,0.0105263157894736,0.0,0.4736842105263157,0.0,15.789473684210526,20.105263157894736,62.71578947368422,1.2105263157894737,0.0526315789473684,0.0526315789473684,0.8947368421052632,0.631578947368421,0.3684210526315789,0.4736842105263157,0.0526315789473684,0.3157894736842105,0.8421052631578947,9.647368421052631,0.5263157894736842,0.7368421052631579,0.1052631578947368,0.631578947368421,0.7368421052631579,1.631578947368421,1.3157894736842106,0.0,2.0,8.68421052631579,15.0,1.7894736842105263,0.4736842105263157,25.21052631578948,0.0526315789473684,5.2631578947368425,0.3684210526315789,0.1578947368421052,14.0,0.2105263157894736,307.94736842105266,98.21052631578948,5.947368421052632,7.315789473684211,56.194736842105264,6.947368421052632,8.263157894736842,68.67368421052632,2.631578947368421,3.842105263157895,43.94736842105263,0.0,0.0526315789473684,1.3157894736842106,0.0526315789473684,0.0526315789473684,19.473684210526315,0.5789473684210527,0.5789473684210527,0.0526315789473684,0.2631578947368421,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.1578947368421052
Serie A,Chievo Verona,Sergio Pellissier,31.0,2019-06-06,200000,it ITA,LM,Midfielder,39,39.78947368421053,0.131578947368421,0.0526315789473684,0.0263157894736842,0.0526315789473684,0.9210526315789472,0.2368421052631578,0.0526315789473684,0.0,11.789473684210526,0.2631578947368421,0.0789473684210526,0.2894736842105263,0.1999999999999999,0.1578947368421052,0.0684210526315789,1.263157894736842,0.0789473684210526,5.684210526315789,8.105263157894736,69.25526315789473,0.131578947368421,0.1842105263157894,0.2894736842105263,0.2631578947368421,0.131578947368421,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1842105263157894,9.210526315789474,0.0789473684210526,0.2894736842105263,0.0263157894736842,0.2631578947368421,0.0789473684210526,0.3421052631578947,0.2631578947368421,0.0,0.2631578947368421,0.8421052631578947,4.5,6.552631578947368,2.5526315789473686,11.736842105263158,0.1842105263157894,13.157894736842104,1.1578947368421053,0.5526315789473685,9.36842105263158,3.394736842105264,75.36842105263158,8.578947368421053,3.3684210526315788,4.342105263157895,70.88947368421053,1.5789473684210529,2.236842105263158,54.828947368421055,0.2631578947368421,0.4473684210526316,18.860526315789475,0.0263157894736842,0.5263157894736842,0.1052631578947368,0.1052631578947368,0.0,7.7105263157894735,0.3157894736842105,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.2894736842105263,0.0,0.0,0.0,0.0,0.0,0.0789473684210526,0.3157894736842105
Serie A,Chievo Verona,Sergej Grubac,25.0,2022-12-21,100000,me MNE,FW,Forward,18,52.333333333333336,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,14.333333333333334,0.6666666666666666,0.0,0.3333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.3333333333333333,0.0,5.0,8.333333333333334,46.06666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,33.333333333333336,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,1.0,7.0,6.333333333333333,1.6666666666666667,14.333333333333334,0.0,0.0,1.6666666666666667,1.3333333333333333,11.0,2.333333333333333,58.333333333333336,9.333333333333334,3.333333333333333,4.666666666666667,43.93333333333334,1.0,2.0,20.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,8.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
Serie A,Chievo Verona,Riccardo Meggiorini,69.0,2022-06-06,250000,it ITA,"RW,RM",Forward,32,59.82051282051282,0.0769230769230769,0.0256410256410256,0.0256410256410256,0.0256410256410256,1.1282051282051282,0.4615384615384615,0.2051282051282051,0.0,23.666666666666668,0.6666666666666666,0.2564102564102564,0.8205128205128205,0.1179487179487179,0.0974358974358974,0.0641025641025641,1.1282051282051282,0.1025641025641025,9.897435897435898,16.615384615384617,59.43076923076922,0.8974358974358975,0.2307692307692307,0.5641025641025641,0.6666666666666666,0.4871794871794871,0.2051282051282051,0.3846153846153846,0.0769230769230769,0.0512820512820512,0.4102564102564102,3.4179487179487182,0.358974358974359,0.8205128205128205,0.1282051282051282,0.6923076923076923,0.2564102564102564,0.9230769230769232,0.8974358974358975,0.0,1.0,2.8205128205128207,11.564102564102564,9.512820512820513,2.128205128205128,23.64102564102564,0.2307692307692307,15.812820512820512,1.5384615384615383,0.7435897435897436,18.23076923076923,3.7948717948717934,129.69230769230768,29.128205128205128,5.82051282051282,8.076923076923077,71.76923076923077,2.6153846153846154,5.0256410256410255,50.32820512820513,0.4102564102564102,1.1794871794871795,20.510256410256414,0.0282051282051282,0.4102564102564102,0.7948717948717948,0.2564102564102564,0.0769230769230769,16.05128205128205,0.3846153846153846,0.0769230769230769,0.0,0.0512820512820512,0.8974358974358975,0.0769230769230769,0.0,0.0,0.0,0.0,0.1794871794871795,0.5897435897435898
Serie A,Chievo Verona,Luca Garritano,7.0,2022-12-22,1800000,it ITA,FW,Forward,23,17.272727272727273,0.0,0.0,0.0,0.0,0.3636363636363636,0.0909090909090909,0.0,0.0,10.363636363636363,0.3636363636363636,0.0909090909090909,0.2727272727272727,0.009090909090909,0.009090909090909,0.0181818181818181,0.7272727272727273,0.0,5.454545454545454,8.090909090909092,71.55454545454546,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.3636363636363636,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0,0.3636363636363636,0.0,0.3636363636363636,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.4545454545454545,0.5454545454545454,0.0,0.6363636363636364,1.3636363636363635,4.090909090909091,5.090909090909091,0.9090909090909092,10.363636363636363,0.5454545454545454,27.27272727272728,0.3636363636363636,0.7272727272727273,6.818181818181818,1.3636363636363635,99.8181818181818,33.90909090909091,2.727272727272727,3.636363636363636,80.95454545454545,1.7272727272727273,2.363636363636364,86.2090909090909,0.8181818181818182,1.4545454545454546,53.03636363636363,0.0363636363636363,0.1818181818181818,0.6363636363636364,0.4545454545454545,0.0,7.454545454545454,0.6363636363636364,0.0909090909090909,0.0,0.2727272727272727,1.2727272727272727,0.1818181818181818,0.3636363636363636,0.2727272727272727,0.0909090909090909,0.0,0.0,0.4545454545454545
Serie A,Chievo Verona,Alejandro Rodríguez,9.0,2022-12-19,75000,es ESP,CM,Midfielder,27,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,1.0,3.0,33.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,8.0,0.0,0.0,2.0,0.0,7.0,4.0,12.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,Chievo Verona,Emanuele Giaccherini,17.0,2021-06-24,75000,it ITA,LW,Forward,33,69.20930232558139,0.1395348837209302,0.0930232558139534,0.0232558139534883,0.0465116279069767,0.8837209302325582,0.3255813953488372,0.3255813953488372,0.0,43.81395348837209,0.5116279069767442,0.4883720930232558,0.6976744186046512,0.0837209302325581,0.0465116279069767,0.1023255813953488,2.9069767441860463,0.3023255813953488,26.813953488372093,36.93023255813954,73.13488372093023,2.4186046511627906,0.9069767441860463,1.6744186046511629,0.5116279069767442,0.3023255813953488,0.2093023255813953,0.2325581395348837,0.0697674418604651,0.2558139534883721,1.302325581395349,15.386046511627905,1.0465116279069768,0.6976744186046512,0.1162790697674418,0.5813953488372093,0.4883720930232558,1.0,0.3720930232558139,0.0465116279069767,0.5348837209302325,5.325581395348837,20.348837209302324,18.58139534883721,1.5116279069767442,43.76744186046512,0.9069767441860463,40.23488372093024,1.6744186046511629,1.558139534883721,31.41860465116279,4.744186046511628,439.5813953488372,112.3953488372093,13.255813953488373,15.27906976744186,86.96744186046513,9.418604651162791,12.488372093023257,73.9906976744186,2.7674418604651163,5.604651162790698,47.5953488372093,0.0976744186046511,1.4186046511627908,2.4186046511627906,0.6511627906976745,0.2093023255813953,32.81395348837209,4.023255813953488,1.3255813953488371,0.0465116279069767,0.3488372093023256,3.86046511627907,0.2790697674418604,1.837209302325581,0.813953488372093,0.6046511627906976,0.0232558139534883,0.0930232558139534,1.4883720930232558
Serie A,Chievo Verona,Manuel Pucciarelli,10.0,2022-12-20,200000,it ITA,FW,Forward,27,52.59375,0.0625,0.0,0.0,0.0,0.84375,0.25,0.125,0.0,20.84375,0.84375,0.3125,0.625,0.065625,0.065625,0.021875,1.28125,0.03125,11.6875,15.75,66.08749999999999,0.625,0.34375,0.8125,0.84375,0.5,0.15625,0.375,0.3125,0.3125,0.8125,21.09375,0.5,0.625,0.0,0.625,0.3125,1.15625,0.25,0.0,0.125,1.625,9.71875,9.6875,1.96875,20.84375,0.34375,19.26875,1.125,0.78125,14.71875,3.5625,143.84375,22.78125,7.28125,9.25,69.37187499999999,2.6875,3.375,55.659375,0.4375,0.8125,23.959375,0.0281249999999999,0.53125,0.78125,0.21875,0.03125,14.8125,0.75,0.03125,0.0,0.03125,0.46875,0.09375,0.03125,0.0,0.03125,0.0,0.1875,0.59375
Serie A,Chievo Verona,Gianluca Gaudino,10.0,2022-12-29,400000,de GER,AM,Midfielder,21,9.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,7.5,0.0,0.0,0.5,0.0,0.0,0.05,0.5,0.0,4.5,6.0,86.35,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,3.0,3.5,0.0,7.5,0.5,50.0,0.0,0.0,4.5,0.0,105.5,39.5,1.0,1.5,33.35,2.0,2.5,40.0,1.5,2.0,83.35,0.05,0.5,0.5,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
Serie A,Chievo Verona,Nicola Rigoni,4.0,2022-11-11,200000,it ITA,RM,Midfielder,27,73.92307692307692,0.0,0.0256410256410256,0.0,0.0,0.8461538461538461,0.1538461538461538,0.3076923076923077,0.0256410256410256,41.35897435897436,1.8461538461538465,0.8717948717948718,0.717948717948718,0.0487179487179487,0.0487179487179487,0.0076923076923076,1.2564102564102564,0.1025641025641025,27.53846153846154,34.35897435897436,78.38461538461539,3.615384615384616,0.1282051282051282,0.2307692307692307,1.8461538461538465,1.1538461538461535,0.9487179487179488,0.6923076923076923,0.2051282051282051,0.7948717948717948,1.9743589743589745,36.83846153846154,1.1794871794871795,0.717948717948718,0.2051282051282051,0.5128205128205128,0.8717948717948718,2.717948717948718,1.7179487179487178,0.0512820512820512,2.3846153846153846,10.102564102564102,26.307692307692307,5.205128205128205,0.6153846153846154,41.35897435897436,0.1282051282051282,11.538461538461538,0.4871794871794871,0.3333333333333333,25.15384615384616,0.717948717948718,466.0512820512821,192.23076923076923,12.871794871794872,14.948717948717947,82.0051282051282,11.307692307692308,13.282051282051285,82.65384615384616,2.3846153846153846,4.205128205128205,51.574358974358965,0.0128205128205128,0.282051282051282,4.230769230769231,0.2307692307692307,0.0512820512820512,33.02564102564103,1.1282051282051282,0.9230769230769232,0.0256410256410256,0.3333333333333333,0.3076923076923077,0.1538461538461538,0.0,0.0,0.0,0.0,0.2051282051282051,0.4871794871794871
Serie A,Chievo Verona,Nicolas Frey,6.0,2020-06-30,100000,fr FRA,WB,Defender,34,45.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,0.6,1.4,0.6,0.0,0.0,0.0,0.6,0.0,19.6,24.4,59.7,1.2,0.0,0.0,0.6,0.2,0.4,0.2,0.0,0.0,0.6,0.0,0.6,0.6,0.6,0.0,1.4,2.0,3.6,0.0,5.2,13.2,16.2,1.6,0.0,30.8,0.0,0.0,0.0,0.0,15.8,0.0,373.4,177.8,7.0,7.6,67.34,10.0,11.6,64.56,2.6,5.0,41.66,0.0,0.2,2.2,0.0,0.0,19.4,5.0,0.6,0.0,0.0,0.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,Chievo Verona,Marco Andreolli,3.0,2019-06-06,500000,it ITA,CB,Defender,32,75.88235294117646,0.0,0.0,0.0,0.0,0.1764705882352941,0.088235294117647,0.2352941176470588,0.0,43.6764705882353,1.0588235294117647,1.088235294117647,0.8823529411764706,0.0117647058823529,0.0117647058823529,0.0,0.2352941176470588,0.0,28.0,34.8235294117647,75.60000000000001,1.6470588235294117,0.0294117647058823,0.0588235294117647,1.0588235294117647,0.7058823529411765,0.8235294117647058,0.1764705882352941,0.0588235294117647,0.5588235294117647,0.9117647058823528,35.294117647058826,0.3529411764705882,0.8823529411764706,0.5882352941176471,0.2941176470588235,1.088235294117647,2.147058823529412,5.205882352941177,0.0,6.352941176470588,24.794117647058822,18.11764705882353,0.8823529411764706,0.4705882352941176,43.6764705882353,0.0294117647058823,2.9411764705882355,0.1176470588235294,0.0294117647058823,25.47058823529412,0.0588235294117647,605.6764705882352,229.8235294117647,6.970588235294118,7.823529411764706,78.45,16.323529411764707,17.970588235294116,89.89117647058823,4.617647058823529,8.411764705882353,48.21764705882353,0.0029411764705882,0.0588235294117647,1.5588235294117647,0.1176470588235294,0.0,33.088235294117645,1.588235294117647,1.2352941176470589,0.0,0.2647058823529412,0.1176470588235294,0.0294117647058823,0.0,0.0,0.0,0.0,0.1470588235294117,0.2941176470588235
Serie A,Chievo Verona,Stefano Sorrentino,70.0,2019-06-06,500000,it ITA,GK,Goal Keeper,39,89.98550724637681,0.0,0.0,0.0,0.0,0.0,0.0,0.0579710144927536,0.0,33.391304347826086,0.0144927536231884,0.0434782608695652,0.0,0.0,0.0,0.0,0.1014492753623188,0.0,19.89855072463768,30.39130434782609,65.7768115942029,0.0,0.0,0.0,0.0144927536231884,0.0144927536231884,0.0144927536231884,0.0,0.0,0.0144927536231884,0.0289855072463768,1.4492753623188406,0.0144927536231884,0.0,0.0,0.0,0.0434782608695652,0.0579710144927536,0.4782608695652174,0.0579710144927536,29.49275362318841,32.98550724637681,0.4057971014492754,0.0,0.0,33.391304347826086,0.0,0.0,0.0,0.0,9.44927536231884,0.0,652.9565217391304,528.9420289855072,1.4492753623188406,1.463768115942029,70.28985507246377,8.072463768115941,8.231884057971014,97.61449275362318,10.333333333333334,20.57971014492753,52.06811594202899,0.0,0.0144927536231884,0.072463768115942,0.0,0.0,16.318840579710145,14.0,4.0,0.0,0.0144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.072463768115942,0.0
Serie A,Frosinone Calcio,Francesco Verde,37.0,2022-12-21,175000,it ITA,FW,Forward,19,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,10.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serie A,Atalanta Bergamo,Luca Vido,20.0,2022-12-22,900000,it ITA,FW,Forward,20,18.25,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,11.75,1.25,0.0,0.25,0.05,0.05,0.025,1.0,0.0,7.25,8.25,85.925,0.75,0.5,0.75,1.25,1.25,0.5,0.75,0.0,0.25,0.25,25.0,0.0,0.25,0.0,0.25,0.0,1.25,0.0,0.0,0.0,0.5,4.5,6.75,1.5,11.75,0.5,50.0,0.75,0.5,10.25,2.5,129.25,24.25,3.5,4.0,90.0,2.0,2.0,100.0,1.0,1.0,75.0,0.025,0.5,0.25,0.75,0.5,7.75,0.25,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
Serie A,Atalanta Bergamo,Marco Tumminello,20.0,2022-12-21,350000,it ITA,FW,Forward,19,17.75,0.25,0.0833333333333333,0.0,0.0,0.75,0.5,0.1666666666666666,0.0,8.75,0.1666666666666666,0.0,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0333333333333333,0.4166666666666667,0.0833333333333333,4.333333333333333,6.75,44.25833333333333,0.25,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0833333333333333,0.5833333333333334,4.083333333333333,4.083333333333333,0.75,8.75,0.0833333333333333,8.333333333333334,0.8333333333333334,0.0833333333333333,6.916666666666667,1.5833333333333333,66.83333333333333,10.25,2.5,3.6666666666666665,50.39166666666666,1.25,1.9166666666666667,33.81666666666667,0.3333333333333333,0.5,16.666666666666668,0.0083333333333333,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0833333333333333,6.25,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25
